,x,y,S-S22
4276,-1049.45,1669.85,-0.0775008
4277,-48.9603,2327.94,-0.0554044
4278,-1465.69,1662.6,-0.0809951
4279,-2343.57,2430.78,-0.0619553
4280,-1742.22,2421.59,-0.0614553
4281,-1452.77,2396.01,-0.0611923
4282,-1162.81,2414.41,-0.0594082
4283,-638.644,2416.06,-0.0562396
4284,-363.74,2401.95,-0.055125
4285,-1335.89,2414.25,-0.0602206
4286,-2131.66,2421.88,-0.0620934
4287,-1847.44,2424.99,-0.0616205
4288,-1047.6,2396.71,-0.0591576
4289,-753.06,2401.68,-0.0572566
4290,-167.575,2437.34,-0.0538707
4291,-342.205,1617.05,-0.0662205
4292,-590.881,1461.79,-0.0742484
4293,-626.346,1413.56,-0.0762531
4294,-484.831,1638.41,-0.068664
4295,-1539.28,1708.54,-0.0799578
4296,-702.673,1563.48,-0.0745807
4297,-726.585,1705.11,-0.071758
4298,-979.166,1706.39,-0.0756262
4299,-1731.01,1918.01,-0.074699
4300,-135.157,1708.82,-0.0631364
4301,-1128.32,1708.24,-0.0772494
4302,-1397.47,1704.48,-0.0794377
4303,-139.9,1858.61,-0.0619359
4304,-523.499,1576.84,-0.0704145
4305,-1650.18,1856.77,-0.0761778
4306,-1225.63,1707.64,-0.0781921
4307,-795.629,1703.88,-0.0730964
4308,-2068.06,2254.36,-0.0663488
4309,-338.761,1680.17,-0.0655774
4310,-184.0,2131.82,-0.0588025
4311,-641.569,1462.87,-0.0755109
4312,-1593.83,1781.46,-0.078083
4313,-271.175,1713.07,-0.0643631
4314,-1249.43,2432.4,-0.0593967
4315,-848.764,2430.67,-0.0572181
4316,-1937.4,2438.32,-0.0614411
4317,-1568.5,2415.38,-0.0611274
4318,-469.036,2414.97,-0.0554035
4319,-1654.04,2435.13,-0.0608926
4320,-168.937,1999.98,-0.0604425
4321,-553.013,2433.12,-0.0554488
4322,-759.951,2301.85,-0.0594041
4323,-1044.81,2299.95,-0.0614129
4324,-329.931,2283.45,-0.0569839
4325,-222.261,2291.86,-0.0564144
4326,-1184.67,2273.8,-0.0629227
4327,-1877.67,2257.55,-0.0660003
4328,-1717.94,2279.58,-0.0650936
4329,-1454.35,2296.38,-0.0637255
4330,-1310.77,2273.64,-0.0641146
4331,-622.161,2279.02,-0.0588697
4332,-2025.2,2406.08,-0.0623945
4333,-935.344,2414.84,-0.0580484
4334,-652.89,1547.34,-0.0738841
4335,-1563.38,1857.07,-0.075865
4336,-1689.25,1998.47,-0.0724249
4337,-455.556,1691.26,-0.0672779
4338,-1600.75,1914.99,-0.0744349
4339,-656.775,1703.07,-0.0706904
4340,-910.339,1741.38,-0.0737999
4341,-205.394,1822.31,-0.0627023
4342,-206.914,1952.14,-0.0613291
4343,-516.046,1700.17,-0.0681876
4344,-206.68,1893.34,-0.0619689
4345,-1461.03,1741.72,-0.0787014
4346,-599.09,1574.62,-0.0721373
4347,-1770.01,2003.2,-0.0724872
4348,-203.847,1748.5,-0.0633758
4349,-857.511,1703.34,-0.0740001
4350,-1046.57,1745.02,-0.0753535
4351,-338.648,1753.72,-0.0647604
4352,-758.444,1759.37,-0.0710997
4353,-1289.63,1745.19,-0.0776132
4354,-1173.77,1766.89,-0.076047
4355,-1993.06,2287.95,-0.0653838
4356,-1596.53,2276.35,-0.0647711
4357,-498.876,2261.11,-0.0583654
4358,-905.757,2275.69,-0.0609884
4359,-340.665,1827.85,-0.0638957
4360,-241.992,2003.93,-0.0608042
4361,-1319.41,1809.93,-0.0759506
4362,-625.461,1641.31,-0.0713113
4363,-753.119,1837.02,-0.069241
4364,-1169.62,1840.77,-0.0739456
4365,-2019.66,2209.42,-0.0674342
4366,-586.407,1702.66,-0.0694002
4367,-1485.17,1863.23,-0.075389
4368,-467.876,1750.93,-0.066633
4369,-1040.01,1817.99,-0.0732959
4370,-1600.12,1990.14,-0.0723555
4371,-621.401,1510.2,-0.0739222
4372,-402.553,1718.41,-0.0660426
4373,-906.004,1817.37,-0.0717407
4374,-272.212,1861.8,-0.0628067
4375,-655.912,1592.39,-0.0730098
4376,-1344.46,1742.64,-0.0780144
4377,-618.359,1755.66,-0.0689456
4378,-1835.73,2016.2,-0.0722843
4379,-615.578,1818.7,-0.0676832
4380,-1250.1,1861.4,-0.0740731
4381,-478.615,1824.2,-0.065697
4382,-674.513,1850.53,-0.0678584
4383,-1096.45,1851.52,-0.0729889
4384,-974.302,1854.71,-0.0716263
4385,-837.818,1861.99,-0.069843
4386,-330.994,1995.61,-0.0615683
4387,-1399.32,1859.14,-0.0750647
4388,-1451.5,1806.64,-0.0768026
4389,-1927.87,2119.63,-0.0697209
4390,-1447.51,1930.54,-0.0733445
4391,-411.507,1866.07,-0.0642008
4392,-200.245,2057.83,-0.0597856
4393,-1878.8,2068.68,-0.0709687
4394,-1730.21,2071.32,-0.0705677
4395,-1405.24,1993.33,-0.0714307
4396,-339.735,1905.29,-0.0628988
4397,-1771.17,2133.02,-0.0690374
4398,-1042.28,1890.0,-0.0714594
4399,-1318.73,1895.27,-0.0735805
4400,-549.778,1856.33,-0.0660502
4401,-617.118,1892.76,-0.0662646
4402,-908.43,1895.17,-0.0699062
4403,-1697.14,2145.58,-0.06852
4404,-1853.74,2152.43,-0.0687186
4405,-1484.72,1997.82,-0.0717199
4406,-1200.31,1906.58,-0.0724439
4407,-783.011,1911.07,-0.0680179
4408,-485.327,1900.52,-0.0645471
4409,-777.547,1991.15,-0.0661554
4410,-503.03,1987.1,-0.0632281
4411,-1203.02,1982.7,-0.0703929
4412,-1444.98,2051.82,-0.0700688
4413,-609.171,1979.97,-0.0645821
4414,-1311.17,1982.07,-0.0712078
4415,-1045.18,1965.12,-0.0695919
4416,-1612.48,2147.33,-0.0682059
4417,-911.919,1968.83,-0.0681965
4418,-416.254,2027.5,-0.0618307
4419,-1538.56,1999.74,-0.0718677
4420,-358.043,2157.39,-0.0592155
4421,-478.885,2075.63,-0.0615456
4422,-1432.25,2128.86,-0.0679568
4423,-977.51,2002.31,-0.0680258
4424,-854.442,2004.46,-0.0667368
4425,-1113.23,2005.93,-0.0691049
4426,-450.2,2148.63,-0.0600393
4427,-691.878,2014.84,-0.0647391
4428,-358.543,2072.09,-0.0606413
4429,-912.527,2041.9,-0.0664638
4430,-1042.89,2039.98,-0.0676564
4431,-1336.16,2142.26,-0.0666993
4432,-531.831,2139.93,-0.0608531
4433,-636.114,2052.93,-0.0633925
4434,-1164.98,2053.99,-0.0682864
4435,-743.027,2059.68,-0.0643082
4436,-1153.2,2128.59,-0.066364
4437,-630.589,2131.23,-0.0618109
4438,-734.525,2132.42,-0.06279
4439,-927.474,2126.59,-0.0645345
4440,-1041.32,2127.01,-0.0655136
4441,-496.548,2200.3,-0.0593898
4442,-559.298,-643.414,-0.130033
4443,-413.526,-640.411,-0.105978
4444,-273.01,-637.616,-0.0709922
4445,-132.137,-642.745,-0.0407526
4446,-138.442,-502.075,-0.0117204
4447,-277.752,-491.315,-0.0568267
4448,-415.168,-492.095,-0.111044
4449,-686.79,-780.859,-0.135826
4450,-548.117,-775.591,-0.12407
4451,-416.647,-781.593,-0.106988
4452,-287.016,-786.115,-0.0861301
4453,-138.703,-781.539,-0.0643639
4454,-824.942,-934.794,-0.139497
4455,-701.53,-928.184,-0.133925
4456,-565.289,-919.81,-0.124307
4457,-411.348,-922.942,-0.109198
4458,-265.162,-922.424,-0.0930077
4459,-143.327,-919.46,-0.081899
4460,-972.447,-1069.11,-0.143104
4461,-833.224,-1064.45,-0.139148
4462,-687.828,-1069.88,-0.132628
4463,-562.453,-1060.63,-0.125085
4464,-412.004,-1072.47,-0.114407
4465,-265.779,-1067.47,-0.103315
4466,-125.896,-1075.96,-0.096176
4467,-1111.28,-1200.6,-0.146206
4468,-970.689,-1212.74,-0.143595
4469,-826.396,-1214.14,-0.139442
4470,-692.733,-1217.78,-0.134156
4471,-560.112,-1207.21,-0.127493
4472,-418.674,-1204.63,-0.119686
4473,-279.109,-1214.69,-0.112685
4474,-137.671,-1221.34,-0.107708
4475,-1256.39,-1349.72,-0.149678
4476,-1114.33,-1347.99,-0.147614
4477,-980.169,-1356.01,-0.144974
4478,-830.58,-1356.41,-0.14112
4479,-694.585,-1353.77,-0.136178
4480,-535.763,-1357.42,-0.130048
4481,-418.18,-1351.37,-0.125001
4482,-263.467,-1363.65,-0.119814
4483,-152.825,-1330.39,-0.114977
4484,-1384.21,-1477.8,-0.152745
4485,-1249.6,-1499.35,-0.151545
4486,-1121.08,-1514.72,-0.149832
4487,-976.904,-1486.9,-0.146584
4488,-825.292,-1500.35,-0.143029
4489,-706.397,-1483.78,-0.139257
4490,-547.946,-1483.49,-0.134019
4491,-423.545,-1524.43,-0.131507
4492,-278.63,-1492.3,-0.126248
4493,-128.11,-1500.82,-0.123806
4494,-1518.13,-1620.46,-0.156242
4495,-1393.51,-1634.36,-0.155383
4496,-1245.36,-1643.01,-0.153638
4497,-1104.38,-1625.25,-0.151133
4498,-974.229,-1626.01,-0.148749
4499,-831.463,-1643.79,-0.145917
4500,-698.819,-1626.25,-0.142136
4501,-560.343,-1629.94,-0.138535
4502,-411.006,-1637.75,-0.13499
4503,-271.023,-1626.49,-0.131634
4504,-135.536,-1626.76,-0.129749
4505,-1663.12,-1782.92,-0.160225
4506,-1521.06,-1797.0,-0.159409
4507,-1386.35,-1783.09,-0.157791
4508,-1244.95,-1769.78,-0.155773
4509,-1103.92,-1778.17,-0.153823
4510,-972.728,-1789.35,-0.151729
4511,-830.799,-1785.97,-0.148861
4512,-693.556,-1786.63,-0.145947
4513,-560.555,-1787.2,-0.143056
4514,-425.248,-1782.92,-0.140159
4515,-277.56,-1778.28,-0.137635
4516,-135.739,-1782.84,-0.136249
4517,-1828.42,-1940.46,-0.164235
4518,-1648.05,-1935.5,-0.162962
4519,-1525.43,-1921.58,-0.161689
4520,-1390.36,-1940.33,-0.160736
4521,-1247.0,-1935.64,-0.158919
4522,-1111.85,-1931.7,-0.156897
4523,-972.849,-1932.32,-0.15469
4524,-832.936,-1934.37,-0.152266
4525,-694.527,-1938.23,-0.149801
4526,-557.494,-1936.16,-0.147259
4527,-418.615,-1931.18,-0.144863
4528,-279.833,-1928.89,-0.142988
4529,-144.912,-1934.65,-0.141972
4530,-1952.04,-2054.47,-0.167097
4531,-1808.81,-2077.75,-0.166809
4532,-1667.45,-2072.42,-0.1658
4533,-1528.64,-2048.23,-0.164183
4534,-1364.64,-2078.38,-0.163155
4535,-1263.8,-2089.34,-0.16217
4536,-1110.83,-2094.14,-0.160275
4537,-968.54,-2093.7,-0.158161
4538,-842.046,-2073.06,-0.155749
4539,-696.216,-2086.4,-0.15363
4540,-544.128,-2076.93,-0.151002
4541,-408.207,-2081.39,-0.149378
4542,-287.723,-2063.34,-0.147546
4543,-132.48,-2067.51,-0.146455
4544,-2077.63,-2183.02,-0.170143
4545,-1944.95,-2190.26,-0.169734
4546,-1768.54,-2222.05,-0.169445
4547,-1651.01,-2237.15,-0.168947
4548,-1521.85,-2223.57,-0.16761
4549,-1404.79,-2236.09,-0.166705
4550,-1233.31,-2205.12,-0.164237
4551,-1110.3,-2204.01,-0.162633
4552,-964.853,-2205.62,-0.160769
4553,-824.362,-2214.15,-0.158702
4554,-696.029,-2230.63,-0.157437
4555,-566.045,-2221.54,-0.155421
4556,-432.239,-2232.5,-0.154195
4557,-289.227,-2210.12,-0.152101
4558,-167.079,-2231.49,-0.151989
4559,-2227.54,-2369.2,-0.174456
4560,-2071.73,-2337.15,-0.173251
4561,-1938.65,-2356.5,-0.173046
4562,-1798.16,-2335.39,-0.171904
4563,-1657.08,-2370.08,-0.171622
4564,-1538.22,-2334.0,-0.169969
4565,-1368.89,-2322.16,-0.168217
4566,-1247.23,-2327.4,-0.166965
4567,-1130.94,-2315.17,-0.165291
4568,-951.034,-2317.86,-0.163141
4569,-831.675,-2334.68,-0.16195
4570,-697.047,-2329.23,-0.160043
4571,-562.928,-2339.05,-0.158686
4572,-445.457,-2327.59,-0.157009
4573,-267.324,-2326.7,-0.155563
4574,-142.053,-2355.56,-0.155843
4575,-256.496,-453.126,-0.0390258
4576,-233.886,-465.114,-0.0315656
4577,-325.055,-408.704,-0.071225
4578,-278.785,-439.79,-0.047785
4579,-301.282,-425.298,-0.0584767
4580,-62.4749,-518.776,-0.0054102
4581,-113.924,-508.56,-0.00895552
4582,-162.78,-494.415,-0.0152666
4583,-34.5205,-521.542,-0.0043688
4584,-210.66,-475.969,-0.0251404
4585,-186.886,-485.705,-0.0197142
4586,-88.8404,-514.123,-0.00695155
4587,-387.017,-419.286,-0.105467
4588,-402.704,-437.084,-0.110568
4589,-24.2295,-564.959,-0.0129521
4590,-421.762,-458.112,-0.115544
4591,-24.9411,-593.163,-0.0187806
4592,-442.562,-477.798,-0.120187
4593,-462.684,-496.855,-0.123529
4594,-25.6992,-622.491,-0.0252639
4595,-482.098,-518.182,-0.126243
4596,-26.6652,-652.9,-0.0318835
4597,-502.774,-540.609,-0.128364
4598,-524.322,-563.523,-0.130186
4599,-27.7389,-684.502,-0.0385059
4600,-546.519,-586.877,-0.131728
4601,-28.8799,-717.377,-0.045034
4602,-569.368,-610.837,-0.13303
4603,-30.2299,-751.608,-0.0514102
4604,-617.114,-660.994,-0.135099
4605,-31.6839,-787.279,-0.0576738
4606,-642.258,-687.458,-0.135948
4607,-668.379,-714.818,-0.13672
4608,-32.9043,-824.405,-0.0636778
4609,-695.177,-742.377,-0.137449
4610,-722.076,-769.884,-0.138083
4611,-34.0846,-863.014,-0.0693821
4612,-748.902,-798.288,-0.138619
4613,-35.395,-903.197,-0.0748618
4614,-776.792,-828.043,-0.139187
4615,-806.144,-858.724,-0.139796
4616,-36.7359,-944.928,-0.0800966
4617,-836.145,-890.097,-0.1404
4618,-38.2007,-988.17,-0.0850833
4619,-897.831,-954.723,-0.141637
4620,-39.8836,-1033.18,-0.0898542
4621,-931.132,-989.541,-0.142333
4622,-41.5355,-1080.17,-0.0944168
4623,-968.328,-1022.07,-0.143064
4624,-42.9249,-1128.94,-0.0987491
4625,-1023.23,-1088.77,-0.144135
4626,-44.4272,-1179.45,-0.102885
4627,-1065.45,-1128.61,-0.145044
4628,-1100.77,-1157.17,-0.145825
4629,-46.3253,-1232.06,-0.106846
4630,-1178.97,-1246.82,-0.147591
4631,-48.5736,-1287.05,-0.110661
4632,-1212.9,-1292.57,-0.148511
4633,-51.3101,-1344.39,-0.114346
4634,-1311.53,-1373.1,-0.150535
4635,-55.0178,-1404.4,-0.117932
4636,-1343.22,-1417.69,-0.151519
4637,-59.5967,-1467.92,-0.121446
4638,-1440.92,-1508.02,-0.153712
4639,-60.1828,-1533.39,-0.124896
4640,-1474.65,-1556.26,-0.154829
4641,-62.1396,-1599.72,-0.127921
4642,-156.652,-518.963,-0.0201258
4643,-350.079,-385.571,-0.0855114
4644,-278.638,-465.052,-0.0527808
4645,-255.159,-478.197,-0.0444492
4646,-49.436,-547.11,-0.0100342
4647,-231.094,-490.049,-0.0369689
4648,-302.023,-450.814,-0.0624143
4649,-206.498,-500.692,-0.0303797
4650,-326.797,-435.998,-0.0740693
4651,-80.0169,-539.624,-0.011271
4652,-181.65,-510.288,-0.0247564
4653,-21.6372,-542.13,-0.00777354
4654,-376.462,-443.442,-0.0986241
4655,-106.376,-533.408,-0.0134284
4656,-49.4525,-578.36,-0.0167884
4657,-50.3906,-607.243,-0.0232355
4658,-454.856,-523.577,-0.120005
4659,-52.1681,-636.854,-0.0297883
4660,-473.406,-546.94,-0.122352
4661,-493.663,-570.665,-0.12465
4662,-54.2624,-667.719,-0.0364142
4663,-440.521,-502.945,-0.117623
4664,-514.857,-594.46,-0.126695
4665,-56.5003,-699.935,-0.0429981
4666,-536.745,-618.638,-0.128479
4667,-592.883,-635.531,-0.134138
4668,-59.1261,-733.413,-0.0494443
4669,-62.7537,-768.39,-0.0557102
4670,-607.033,-696.154,-0.132607
4671,-632.591,-724.423,-0.133705
4672,-65.4991,-805.202,-0.061985
4673,-794.89,-902.638,-0.138741
4674,-67.1434,-843.333,-0.0676746
4675,-69.3838,-882.678,-0.0731916
4676,-737.273,-837.857,-0.137168
4677,-394.324,-465.71,-0.10534
4678,-71.8612,-923.405,-0.0784541
4679,-764.924,-870.259,-0.137915
4680,-659.264,-753.666,-0.134725
4681,-74.6303,-965.311,-0.0834535
4682,-1056.09,-1183.84,-0.145212
4683,-77.8951,-1008.92,-0.0882352
4684,-886.257,-1002.52,-0.14108
4685,-81.5173,-1054.85,-0.0928424
4686,-921.314,-1046.23,-0.141877
4687,-84.5174,-1102.58,-0.0972594
4688,-86.9618,-1151.45,-0.101338
4689,-1015.85,-1142.49,-0.144292
4690,-90.2147,-1201.89,-0.105237
4691,-1153.1,-1209.12,-0.146926
4692,-94.5013,-1254.75,-0.109053
4693,-1282.3,-1421.14,-0.150855
4694,-1402.91,-1559.16,-0.154172
4695,-99.5349,-1310.14,-0.112762
4696,-1151.33,-1297.55,-0.147657
4697,-114.523,-1429.51,-0.119959
4698,-866.594,-922.188,-0.140988
4699,-111.228,-1564.35,-0.126662
4700,-357.849,-419.036,-0.0903153
4701,-427.637,-523.995,-0.11287
4702,-131.76,-526.696,-0.0163736
4703,-252.734,-504.117,-0.0486463
4704,-227.326,-515.701,-0.0411934
4705,-325.317,-462.513,-0.0750968
4706,-349.718,-450.607,-0.0862842
4707,-201.704,-526.181,-0.0347075
4708,-99.354,-558.964,-0.0180016
4709,-525.989,-650.765,-0.125385
4710,-73.5528,-592.582,-0.0219589
4711,-76.1831,-620.37,-0.0283762
4712,-176.136,-535.723,-0.0291552
4713,-444.084,-550.771,-0.11571
4714,-79.4538,-650.258,-0.0349809
4715,-463.151,-576.356,-0.118516
4716,-302.182,-476.996,-0.0655107
4717,-483.468,-601.221,-0.121088
4718,-366.87,-469.97,-0.0940368
4719,-82.8749,-681.88,-0.0416176
4720,-504.419,-625.895,-0.123367
4721,-86.459,-714.688,-0.0481055
4722,-90.7738,-748.011,-0.0545911
4723,-582.681,-669.288,-0.131393
4724,-596.403,-732.384,-0.130233
4725,-100.373,-784.784,-0.0611113
4726,-854.749,-968.246,-0.140233
4727,-382.407,-494.006,-0.0998186
4728,-99.1241,-824.079,-0.0666045
4729,-74.1,-566.186,-0.0165738
4730,-102.036,-862.076,-0.0721781
4731,-105.656,-901.675,-0.0774212
4732,-722.075,-879.141,-0.135642
4733,-109.624,-942.329,-0.0823742
4734,-622.217,-762.778,-0.131583
4735,-114.163,-984.398,-0.0871137
4736,-650.243,-797.1,-0.132839
4737,-751.824,-915.073,-0.136717
4738,-783.403,-947.084,-0.137789
4739,-119.798,-1028.75,-0.0916935
4740,-872.575,-1044.4,-0.14044
4741,-128.692,-1124.34,-0.100461
4742,-982.504,-1112.07,-0.14339
4743,-131.279,-1171.78,-0.103918
4744,-1073.18,-1239.88,-0.145864
4745,-712.592,-807.386,-0.136504
4746,-144.808,-1274.27,-0.111392
4747,-105.952,-1367.85,-0.11637
4748,-1181.88,-1351.55,-0.148713
4749,-1318.24,-1469.69,-0.152
4750,-1331.13,-1530.75,-0.152998
4751,-275.844,-518.292,-0.060132
4752,-92.6373,-580.566,-0.0216998
4753,-150.731,-544.455,-0.0246046
4754,-125.161,-552.676,-0.0209803
4755,-344.445,-472.93,-0.0846477
4756,-249.414,-530.737,-0.0519058
4757,-223.063,-542.074,-0.0447427
4758,-302.505,-504.505,-0.0689418
4759,-98.0719,-603.266,-0.027522
4760,-493.305,-657.775,-0.120276
4761,-326.667,-488.294,-0.0775458
4762,-397.904,-522.236,-0.104399
4763,-103.126,-631.973,-0.0340984
4764,-431.961,-580.678,-0.111624
4765,-452.301,-607.066,-0.11489
4766,-107.998,-663.017,-0.0408754
4767,-196.821,-552.385,-0.0385832
4768,-472.639,-632.583,-0.117779
4769,-548.389,-676.695,-0.127175
4770,-112.609,-695.521,-0.047423
4771,-698.85,-842.91,-0.134993
4772,-117.138,-728.554,-0.0536012
4773,-353.2,-494.215,-0.0889591
4774,-413.469,-552.136,-0.107819
4775,-119.43,-757.785,-0.0589029
4776,-571.884,-703.95,-0.128777
4777,-937.649,-1104.09,-0.142351
4778,-584.942,-769.424,-0.127989
4779,-133.028,-841.081,-0.0718333
4780,-138.294,-879.633,-0.0769701
4781,-155.865,-1001.96,-0.0909919
4782,-177.939,-1186.7,-0.106683
4783,-149.119,-959.853,-0.0865261
4784,-841.26,-1015.06,-0.139505
4785,-962.647,-1157.31,-0.143047
4786,-609.699,-800.596,-0.129413
4787,-1019.57,-1227.5,-0.144778
4788,-1126.51,-1248.1,-0.146842
4789,-177.745,-1099.2,-0.10038
4790,-677.555,-879.527,-0.133059
4791,-742.231,-961.631,-0.13566
4792,-1213.34,-1416.02,-0.149947
4793,-1003.24,-1046.42,-0.143682
4794,-187.536,-1237.53,-0.110309
4795,-1346.58,-1593.24,-0.15415
4796,-176.781,-1445.97,-0.121894
4797,-170.825,-561.873,-0.0332148
4798,-272.571,-546.307,-0.0622565
4799,-118.11,-581.863,-0.0261295
4800,-245.437,-558.353,-0.0545742
4801,-332.047,-520.099,-0.0817012
4802,-366.539,-521.442,-0.0943236
4803,-125.023,-612.275,-0.0333559
4804,-461.233,-664.129,-0.114848
4805,-145.272,-570.701,-0.0288423
4806,-421.385,-612.17,-0.108245
4807,-441.125,-638.204,-0.111499
4808,-137.791,-675.342,-0.0474475
4809,-218.394,-569.128,-0.0478505
4810,-514.69,-683.573,-0.122475
4811,-143.48,-708.773,-0.0539127
4812,-300.358,-533.914,-0.0709296
4813,-396.726,-584.878,-0.102673
4814,-149.969,-746.127,-0.0608425
4815,-560.434,-739.488,-0.126331
4816,-182.817,-935.089,-0.0865334
4817,-126.785,-809.229,-0.0667123
4818,-537.038,-710.917,-0.124493
4819,-661.469,-838.894,-0.132684
4820,-381.818,-550.659,-0.0989344
4821,-190.044,-974.957,-0.0907202
4822,-880.335,-1094.57,-0.140694
4823,-169.447,-856.509,-0.0769863
4824,-176.11,-895.641,-0.0819072
4825,-165.317,-1046.95,-0.0954551
4826,-1090.23,-1292.17,-0.14663
4827,-651.419,-917.006,-0.130973
4828,-773.361,-985.883,-0.137034
4829,-572.371,-806.904,-0.12597
4830,-1320.92,-1657.64,-0.154883
4831,-1033.03,-1278.4,-0.145387
4832,-1004.97,-1184.78,-0.144133
4833,-197.284,-1291.22,-0.113861
4834,-228.285,-1200.14,-0.109484
4835,-701.99,-981.79,-0.133497
4836,-789.017,-1029.99,-0.137497
4837,-811.122,-980.175,-0.138548
4838,-162.95,-1387.31,-0.118446
4839,-204.013,-1502.09,-0.12509
4840,-905.86,-1146.61,-0.141515
4841,-1284.79,-1583.25,-0.153262
4842,-268.412,-575.564,-0.0640991
4843,-165.521,-588.674,-0.0372033
4844,-191.875,-579.076,-0.0421593
4845,-391.816,-621.277,-0.10116
4846,-534.354,-812.571,-0.121969
4847,-157.318,-619.133,-0.0410696
4848,-295.841,-563.364,-0.0716573
4849,-240.169,-586.748,-0.0568442
4850,-215.581,-909.957,-0.0868618
4851,-481.935,-689.408,-0.117285
4852,-502.317,-716.966,-0.119735
4853,-162.713,-654.117,-0.0481812
4854,-168.513,-687.132,-0.0545757
4855,-173.094,-777.15,-0.0678442
4856,-524.595,-745.928,-0.121985
4857,-199.857,-1016.01,-0.0948982
4858,-323.075,-552.758,-0.0800708
4859,-351.417,-548.514,-0.0893296
4860,-162.179,-814.512,-0.0709787
4861,-174.841,-720.455,-0.0604573
4862,-681.989,-813.43,-0.134621
4863,-630.121,-870.919,-0.129835
4864,-597.446,-838.5,-0.127852
4865,-662.833,-961.34,-0.131354
4866,-364.139,-576.066,-0.0935057
4867,-740.073,-1008.94,-0.135439
4868,-219.559,-1403.17,-0.120533
4869,-829.275,-1115.17,-0.138977
4870,-425.167,-672.27,-0.107947
4871,-207.904,-1347.0,-0.117295
4872,-787.439,-1087.91,-0.137368
4873,-205.974,-871.711,-0.0825728
4874,-239.281,-1252.56,-0.113073
4875,-216.292,-1144.85,-0.105315
4876,-980.14,-1262.71,-0.144178
4877,-921.329,-1198.31,-0.142139
4878,-230.819,-1453.15,-0.123374
4879,-213.56,-1058.87,-0.0990647
4880,-1388.75,-1706.45,-0.156499
4881,-1043.37,-1338.38,-0.146254
4882,-1213.92,-1576.78,-0.152196
4883,-339.953,-571.522,-0.0865137
4884,-142.249,-594.529,-0.0334044
4885,-187.22,-606.051,-0.0455252
4886,-291.602,-592.459,-0.0727562
4887,-212.958,-595.609,-0.050428
4888,-194.017,-665.891,-0.0564436
4889,-263.382,-607.911,-0.0661781
4890,-386.95,-656.698,-0.0997252
4891,-466.796,-721.189,-0.114531
4892,-371.274,-602.648,-0.0960939
4893,-182.604,-749.251,-0.0657735
4894,-199.748,-699.416,-0.0620652
4895,-487.865,-751.778,-0.117153
4896,-558.117,-844.867,-0.124077
4897,-452.573,-693.019,-0.112462
4898,-199.151,-833.627,-0.0778514
4899,-194.322,-800.8,-0.0732695
4900,-629.795,-829.202,-0.130534
4901,-628.16,-948.274,-0.129251
4902,-608.406,-915.123,-0.12786
4903,-667.721,-1001.33,-0.131466
4904,-230.096,-987.015,-0.0946994
4905,-188.324,-634.451,-0.0500995
4906,-238.655,-884.458,-0.0873233
4907,-274.798,-1422.46,-0.123025
4908,-870.732,-1184.75,-0.140681
4909,-243.376,-1024.82,-0.0987692
4910,-862.56,-1140.99,-0.140247
4911,-936.508,-1244.68,-0.142921
4912,-511.021,-781.741,-0.119661
4913,-227.925,-1097.9,-0.102957
4914,-291.623,-1267.74,-0.116045
4915,-268.134,-1165.86,-0.109224
4916,-1074.73,-1395.95,-0.147441
4917,-583.526,-878.729,-0.126029
4918,-250.914,-1307.4,-0.116509
4919,-786.385,-1137.11,-0.137509
4920,-697.336,-1028.37,-0.133324
4921,-1321.1,-1739.34,-0.156304
4922,-1456.46,-1672.26,-0.156589
4923,-208.259,-618.534,-0.0524374
4924,-360.713,-632.143,-0.0933487
4925,-205.107,-732.567,-0.0675126
4926,-317.802,-581.593,-0.0801335
4927,-226.931,-808.042,-0.0783916
4928,-426.95,-717.665,-0.108082
4929,-225.326,-678.255,-0.0644722
4930,-342.743,-600.326,-0.0886065
4931,-232.295,-613.858,-0.0579596
4932,-289.296,-618.101,-0.0742701
4933,-447.207,-757.729,-0.111161
4934,-591.212,-957.349,-0.126584
4935,-209.773,-769.394,-0.0719961
4936,-518.641,-849.55,-0.120013
4937,-496.112,-817.43,-0.117578
4938,-392.298,-695.421,-0.101638
4939,-221.076,-642.936,-0.0591285
4940,-235.116,-848.119,-0.0836289
4941,-649.841,-1042.84,-0.13032
4942,-626.022,-992.924,-0.12894
4943,-223.052,-948.764,-0.0912619
4944,-267.916,-993.517,-0.0982229
4945,-474.15,-787.037,-0.114761
4946,-880.381,-1245.83,-0.141382
4947,-315.952,-1178.55,-0.112703
4948,-929.157,-1306.57,-0.143257
4949,-166.389,-1145.38,-0.103222
4950,-750.817,-1112.72,-0.135941
4951,-826.287,-1163.05,-0.139125
4952,-329.649,-1229.62,-0.115926
4953,-541.826,-883.475,-0.122251
4954,-305.495,-1323.49,-0.119328
4955,-1020.64,-1389.09,-0.146319
4956,-1141.7,-1405.77,-0.148739
4957,-320.232,-1380.82,-0.122504
4958,-265.267,-1118.63,-0.106246
4959,-304.698,-643.404,-0.0801005
4960,-313.015,-610.713,-0.0801673
4961,-248.152,-632.051,-0.0645755
4962,-230.439,-712.346,-0.069364
4963,-413.391,-751.191,-0.106073
4964,-250.534,-658.38,-0.0680492
4965,-362.752,-680.128,-0.0953541
4966,-331.82,-629.248,-0.0864625
4967,-269.25,-820.31,-0.0857309
4968,-459.1,-820.244,-0.113057
4969,-540.944,-965.081,-0.122382
4970,-479.505,-852.8,-0.115693
